name,mos,dataset
redandblack_11.ply,47.80769231,SJTU
redandblack_10.ply,55.15625,SJTU
redandblack_9.ply,65.3125,SJTU
redandblack_8.ply,72.4744898,SJTU
redandblack_7.ply,76.08333333,SJTU
redandblack_6.ply,93.92857143,SJTU
redandblack_5.ply,37.578125,SJTU
redandblack_4.ply,62.86989796,SJTU
redandblack_3.ply,49.0,SJTU
redandblack_18.ply,81.91666667,SJTU
redandblack_19.ply,68.5,SJTU
redandblack_20.ply,61.44132653,SJTU
redandblack_21.ply,46.484375,SJTU
redandblack_36.ply,85.25,SJTU
redandblack_35.ply,18.48076923,SJTU
redandblack_34.ply,18.66666667,SJTU
redandblack_33.ply,33.941326530000005,SJTU
redandblack_32.ply,59.609375,SJTU
redandblack_31.ply,64.41666667,SJTU
redandblack_30.ply,81.25,SJTU
redandblack_2.ply,67.34375,SJTU
redandblack_29.ply,10.0,SJTU
redandblack_27.ply,24.375,SJTU
redandblack_26.ply,55.790816330000006,SJTU
redandblack_25.ply,73.515625,SJTU
redandblack_24.ply,82.578125,SJTU
redandblack_23.ply,14.33333333,SJTU
redandblack_39.ply,31.25,SJTU
redandblack_40.ply,18.76923077,SJTU
redandblack_28.ply,22.75,SJTU
redandblack_41.ply,16.91666667,SJTU
redandblack_38.ply,59.6875,SJTU
redandblack_37.ply,60.63461538,SJTU
Romanoillamp_20.ply,51.41666667,SJTU
Romanoillamp_19.ply,65.703125,SJTU
Romanoillamp_18.ply,68.41666667,SJTU
Romanoillamp_17.ply,18.48076923,SJTU
Romanoillamp_16.ply,35.859375,SJTU
Romanoillamp_15.ply,55.25510204,SJTU
Romanoillamp_14.ply,62.26923077000001,SJTU
Romanoillamp_21.ply,42.34375,SJTU
Romanoillamp_2.ply,69.75,SJTU
Romanoillamp_11.ply,59.453125,SJTU
Romanoillamp_10.ply,63.48076923,SJTU
Romanoillamp_9.ply,68.80769231000001,SJTU
Romanoillamp_8.ply,65.53571429,SJTU
Romanoillamp_7.ply,83.671875,SJTU
Romanoillamp_6.ply,76.88461538,SJTU
Romanoillamp_5.ply,23.80102041,SJTU
Romanoillamp_12.ply,73.52040816,SJTU
Romanoillamp_13.ply,58.57692308,SJTU
Romanoillamp_22.ply,34.55769231,SJTU
Romanoillamp_24.ply,72.0,SJTU
Romanoillamp_40.ply,22.0,SJTU
Romanoillamp_39.ply,31.03316327,SJTU
Romanoillamp_38.ply,51.5,SJTU
Romanoillamp_37.ply,70.66326531,SJTU
Romanoillamp_36.ply,83.75,SJTU
Romanoillamp_35.ply,13.0,SJTU
Romanoillamp_34.ply,18.57692308,SJTU
Romanoillamp_23.ply,13.775510200000001,SJTU
Romanoillamp_33.ply,26.09375,SJTU
Romanoillamp_31.ply,71.55612245,SJTU
Romanoillamp_30.ply,77.67857142999999,SJTU
Romanoillamp_29.ply,12.23076923,SJTU
Romanoillamp_28.ply,15.0,SJTU
Romanoillamp_27.ply,20.67602041,SJTU
Romanoillamp_26.ply,46.328125,SJTU
Romanoillamp_25.ply,59.296875,SJTU
Romanoillamp_32.ply,45.905612239999996,SJTU
Romanoillamp_1.ply,74.05769231,SJTU
Romanoillamp_41.ply,13.06122449,SJTU
Romanoillamp_4.ply,49.63461538,SJTU
Romanoillamp_0.ply,82.20663265,SJTU
Romanoillamp_3.ply,61.015625,SJTU
shiva_38.ply,58.28125,SJTU
shiva_17.ply,34.609375,SJTU
shiva_16.ply,59.43877551,SJTU
shiva_15.ply,63.31632653,SJTU
shiva_14.ply,65.91666667,SJTU
shiva_13.ply,68.16666667,SJTU
shiva_12.ply,69.75,SJTU
shiva_11.ply,62.44897959,SJTU
shiva_18.ply,74.01785714,SJTU
shiva_10.ply,67.84615385000001,SJTU
shiva_8.ply,78.44230769,SJTU
shiva_7.ply,69.17091837,SJTU
shiva_6.ply,85.0,SJTU
shiva_5.ply,32.62755102,SJTU
shiva_4.ply,66.171875,SJTU
shiva_3.ply,59.91666667,SJTU
shiva_2.ply,77.67307692,SJTU
shiva_9.ply,76.2244898,SJTU
shiva_39.ply,37.33333333,SJTU
shiva_19.ply,68.33333333,SJTU
shiva_40.ply,30.416666669999998,SJTU
shiva_37.ply,66.73469388,SJTU
shiva_36.ply,70.84183673,SJTU
shiva_35.ply,16.00765306,SJTU
shiva_34.ply,23.20153061,SJTU
shiva_33.ply,28.30769231,SJTU
shiva_32.ply,57.5,SJTU
shiva_31.ply,68.25,SJTU
shiva_20.ply,79.921875,SJTU
shiva_30.ply,88.359375,SJTU
shiva_28.ply,20.21153846,SJTU
shiva_27.ply,33.984375,SJTU
shiva_26.ply,57.24489796,SJTU
shiva_25.ply,77.8125,SJTU
shiva_24.ply,65.25,SJTU
shiva_23.ply,29.55357143,SJTU
shiva_22.ply,50.078125,SJTU
shiva_29.ply,12.16666667,SJTU
shiva_21.ply,60.01923077,SJTU
shiva_0.ply,65.58333333,SJTU
shiva_41.ply,21.083333330000002,SJTU
shiva_1.ply,78.34615385000001,SJTU
soldier_4.ply,50.833333329999995,SJTU
soldier_21.ply,44.63461538,SJTU
soldier_20.ply,57.65625,SJTU
soldier_19.ply,81.328125,SJTU
soldier_18.ply,91.78571429,SJTU
soldier_17.ply,19.34615385,SJTU
soldier_16.ply,41.171875,SJTU
soldier_15.ply,56.23076923,SJTU
soldier_14.ply,76.8877551,SJTU
soldier_13.ply,85.234375,SJTU
soldier_22.ply,31.640625,SJTU
soldier_11.ply,39.094387760000004,SJTU
soldier_10.ply,45.16666667,SJTU
soldier_9.ply,60.69230769,SJTU
soldier_8.ply,58.13461538,SJTU
soldier_7.ply,69.50255102,SJTU
soldier_6.ply,95.83333333,SJTU
soldier_5.ply,38.35459184,SJTU
soldier_3.ply,61.75,SJTU
soldier_12.ply,76.15384614999999,SJTU
soldier_23.ply,14.916666670000001,SJTU
soldier_25.ply,58.333333329999995,SJTU
soldier_0.ply,83.203125,SJTU
soldier_1.ply,57.83333333,SJTU
soldier_41.ply,14.140625,SJTU
soldier_40.ply,23.20153061,SJTU
soldier_39.ply,27.5,SJTU
soldier_38.ply,43.58333333,SJTU
soldier_37.ply,70.84183673,SJTU
soldier_36.ply,86.5,SJTU
soldier_24.ply,78.16666667,SJTU
soldier_35.ply,12.34693878,SJTU
soldier_33.ply,22.80769231,SJTU
soldier_32.ply,43.34615385,SJTU
soldier_31.ply,76.640625,SJTU
soldier_30.ply,78.25,SJTU
soldier_29.ply,10.0,SJTU
soldier_28.ply,17.81887755,SJTU
soldier_27.ply,17.265625,SJTU
soldier_26.ply,45.546875,SJTU
soldier_34.ply,18.671875,SJTU
soldier_2.ply,58.32692308,SJTU
statue_0.ply,69.08333333,SJTU
statue_40.ply,24.63010204,SJTU
statue_17.ply,11.875,SJTU
statue_16.ply,34.921875,SJTU
statue_15.ply,39.65384615,SJTU
statue_14.ply,60.54846939,SJTU
statue_13.ply,61.33333333,SJTU
statue_12.ply,78.25,SJTU
statue_11.ply,51.07692308,SJTU
statue_9.ply,58.99234694,SJTU
statue_8.ply,64.0,SJTU
statue_7.ply,54.59183673,SJTU
statue_6.ply,74.0625,SJTU
statue_5.ply,14.53125,SJTU
statue_4.ply,30.15625,SJTU
statue_3.ply,49.3877551,SJTU
statue_2.ply,61.68367347,SJTU
statue_1.ply,76.328125,SJTU
statue_41.ply,16.17307692,SJTU
statue_18.ply,71.41666667,SJTU
statue_19.ply,67.62755102,SJTU
statue_10.ply,65.88461538,SJTU
statue_21.ply,34.41326531,SJTU
statue_39.ply,31.796875,SJTU
statue_20.ply,61.328125,SJTU
statue_38.ply,51.84615385,SJTU
statue_37.ply,67.84615385000001,SJTU
statue_36.ply,81.21153846,SJTU
statue_35.ply,16.9005102,SJTU
statue_33.ply,28.5,SJTU
statue_32.ply,65.36989796,SJTU
statue_31.ply,65.25,SJTU
statue_34.ply,16.25,SJTU
statue_23.ply,10.0,SJTU
statue_29.ply,10.0,SJTU
statue_28.ply,20.739795920000002,SJTU
statue_27.ply,19.16666667,SJTU
statue_26.ply,47.65625,SJTU
statue_25.ply,58.08673469,SJTU
statue_24.ply,58.1377551,SJTU
statue_30.ply,67.95918367,SJTU
statue_22.ply,25.546875,SJTU
ULB_Unicorn_11.ply,62.265625,SJTU
ULB_Unicorn_12.ply,79.41666667,SJTU
ULB_Unicorn_13.ply,81.63461538,SJTU
ULB_Unicorn_17.ply,27.23076923,SJTU
ULB_Unicorn_15.ply,75.44230769,SJTU
ULB_Unicorn_16.ply,51.25,SJTU
ULB_Unicorn_10.ply,69.53125,SJTU
ULB_Unicorn_14.ply,82.5,SJTU
ULB_Unicorn_9.ply,78.08333333,SJTU
ULB_Unicorn_0.ply,91.16666667000001,SJTU
ULB_Unicorn_7.ply,75.68877551,SJTU
ULB_Unicorn_6.ply,87.71683673,SJTU
ULB_Unicorn_5.ply,36.171875,SJTU
ULB_Unicorn_4.ply,76.91326531,SJTU
ULB_Unicorn_3.ply,86.2244898,SJTU
ULB_Unicorn_2.ply,96.82692308,SJTU
ULB_Unicorn_1.ply,93.21428571,SJTU
ULB_Unicorn_18.ply,95.53571429,SJTU
ULB_Unicorn_8.ply,66.19897959000001,SJTU
ULB_Unicorn_19.ply,87.1875,SJTU
ULB_Unicorn_40.ply,28.11538462,SJTU
ULB_Unicorn_22.ply,66.67091837,SJTU
ULB_Unicorn_41.ply,12.23076923,SJTU
ULB_Unicorn_39.ply,35.45918367,SJTU
ULB_Unicorn_38.ply,71.953125,SJTU
ULB_Unicorn_37.ply,85.625,SJTU
ULB_Unicorn_36.ply,84.33333333,SJTU
ULB_Unicorn_35.ply,15.703125,SJTU
ULB_Unicorn_34.ply,37.734375,SJTU
ULB_Unicorn_33.ply,39.3622449,SJTU
ULB_Unicorn_20.ply,72.96153846,SJTU
ULB_Unicorn_32.ply,61.666666670000005,SJTU
ULB_Unicorn_30.ply,94.0625,SJTU
ULB_Unicorn_29.ply,14.33333333,SJTU
ULB_Unicorn_28.ply,24.11989796,SJTU
ULB_Unicorn_27.ply,31.25,SJTU
ULB_Unicorn_26.ply,65.33333333,SJTU
ULB_Unicorn_25.ply,87.734375,SJTU
ULB_Unicorn_24.ply,80.08333332999999,SJTU
ULB_Unicorn_23.ply,26.0,SJTU
ULB_Unicorn_31.ply,70.08333333,SJTU
ULB_Unicorn_21.ply,61.98076923000001,SJTU
