name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
hhi_19.ply,32.016136603817856,17.93203207512209,7.245629387690823,0.7736671003568043,8.68294417465947,6.096552325989421,-3.800528565608476,9.374201653457131,6.420162748422502,0.0025597017,0.010110396,3.239288403161698,0.2,0.010429383,0.262,0.7519572425746143,0.20623364,2.4074929,0.064097784,0.039934326,0.9957518,0.018469427,2.7831483916414133,10.0,0.99592316,0.241,-0.7118051918538144,2.4610155,0.1885194,2906.6719,0.00034257458,0.4276214,0.174784,7.2626372560040435,10.0,0.46196264,2.749,-0.0050216196083121,1.0030625,0.9969543,5.985716,0.0714403,0.5681304,0.17504881,7.265806309076018,10.0,0.59448653,2.72,0.0036178471469999,0.99780375,1.002208,10.533639,0.053934865,0.004248173,0.018469427,2.7831431221627057,0.2,0.01895168,0.241,0.7117943634080808,0.18851809,2.4609795,0.052905176,0.08029787
hhi_2.ply,30.852831555565285,17.724963964972275,5.550592774097387,0.457681422702388,4.8619907246537695,5.091407839777674,-4.072694953965747,6.169206348512436,5.378014694158352,0.04161563,0.025466822,5.0460804621888204,6.021,0.04878953,1.436,0.2319895662081207,0.8521654,1.1566396,2.670326,0.015584475,0.92461,0.04970007,4.856078241306573,10.0,0.9259448,1.271,-0.3469751279547536,1.2486515,0.78317004,346.10187,0.0026714965,0.29291132,0.15933037,5.449439320966143,10.0,0.33344138,6.757000000000001,0.0419444170416071,0.9752123,1.0242559,3.3796835,0.086668275,0.6316987,0.16168836,5.430239882948942,10.0,0.65206313,5.043,0.082617083677815,0.9525369,1.0498956,15.263826,0.04138535,0.07538997,0.049700074,4.8560799461836845,3.476,0.09029805,1.271,0.3469755278245211,0.7831696,1.2486516,2.300985,0.03276421
hhi_21.ply,32.65726496400775,18.41857834821357,7.269121702824389,1.6547904479210198,15.13004808483007,6.557176274922145,-3.1657380446230943,15.711909850774042,6.737962817682173,0.0035023552,0.012174818,3.501794857425617,0.216,0.012668555,0.298,0.8140463779574485,0.23370154,2.3469503,0.08275546,0.042321745,0.99426484,0.022155594,2.9737360349855053,10.0,0.99451166,0.269,-0.7680495093146383,2.402573,0.2116676,2013.903,0.0004937005,0.4532751,0.17806862,7.294882116800409,10.0,0.4869976,2.831,-0.0403672574288295,1.0247011,0.9757076,6.47963,0.06995386,0.5409898,0.17849068,7.280477760920539,10.0,0.56967425,2.797,0.0381922599234948,0.9769918,1.0233871,9.1864605,0.058889907,0.0057351287,0.022155594,2.973774401653885,0.2,0.02288582,0.269,0.7680501779596959,0.21166629,2.4025738,0.06700707,0.08558989
hhi_22.ply,33.169272542418206,18.79657993254101,7.318626762386003,2.291784380118172,18.65878608522182,6.762057002001577,-2.755834609463756,19.346442992588337,6.9105422173284,0.004468174,0.013925087,3.822616586491683,0.236,0.014624355,0.335,0.8565318003488372,0.2596528,2.2787232,0.10295948,0.043397404,0.9927351,0.024950707,3.2797417253614163,10.0,0.99304867,0.302,-0.8176959471799603,2.335424,0.23712718,1583.0802,0.00062709075,0.46403655,0.18055603,7.294864004567138,10.0,0.49792597,2.877,-0.0491334346282112,1.0300852,0.97052217,6.605145,0.07025381,0.5286986,0.1811963,7.301411664077382,10.0,0.5588865,2.839,0.0463673143742197,0.97215325,1.0284173,8.513725,0.06209957,0.007264823,0.024950707,3.2797528660931947,0.218,0.025986778,0.302,0.8176631497539995,0.23712441,2.335337,0.084778614,0.0856917
hhi_23.ply,33.919652667651285,19.36580599375018,7.309008090571729,2.9158911433855264,22.325890827040297,6.946174150503213,-2.0354890536072063,23.11258695943736,7.051583836342662,0.006882697,0.017664822,4.457056250122478,0.279,0.018958217,0.42,0.9051262203566482,0.31096813,2.1347473,0.15181114,0.045337237,0.9888652,0.03153828,3.965319728169448,10.0,0.98936796,0.371,-0.8755384692030105,2.1978958,0.28371474,983.11206,0.0010058519,0.4798344,0.18488,7.334118822581188,10.0,0.5142191,2.875,-0.0608785748372955,1.0373853,0.9635803,6.7360883,0.0712334,0.50903076,0.18582381,7.313490205709786,10.0,0.5418878,2.827,0.058594008711631,0.9648658,1.0359885,7.503954,0.067835,0.011134837,0.03153828,3.96533435974206,0.255,0.033446025,0.371,0.8755387963580262,0.28371382,2.1978955,0.124651246,0.08932793
hhi_24.ply,31.83392688863665,17.76439571833527,7.242365488833078,0.4587200863344434,4.850169921672434,5.906166559112467,-3.9835008881675895,6.104536861397863,6.5711982510996805,0.03139822,0.025769522,6.254855622439869,1.572,0.040619154,1.4,0.6225640358424807,0.6282207,1.4488373,1.4845607,0.02114984,0.9477938,0.047048226,5.818527874519817,10.0,0.9489608,1.176,-0.6686459023541756,1.5010082,0.5898941,405.82773,0.0023354583,0.43300793,0.17451443,7.281424754980037,10.0,0.46685237,2.761,-0.0121247010117524,1.0074055,0.99266225,6.15644,0.07033415,0.5147858,0.17344375,7.26562255272566,10.0,0.54321927,2.66,0.0193769536495832,0.9882451,1.0118754,8.809197,0.05843731,0.052206244,0.047048226,5.818529894951084,1.249,0.07027819,1.176,0.668645683641699,0.58989406,1.5010078,1.2312862,0.04239977
hhi_25.ply,31.8352374352844,17.7633136051165,7.242225499343924,0.4592951609443664,4.849672262377746,5.905636645778262,-3.9806123183012674,6.103153588325411,6.571338775030208,0.0744564,0.044438668,6.938259392094553,8.464,0.08670955,2.314,0.3851612740361179,0.7752921,1.2507423,2.8072608,0.026522793,0.87127256,0.08970223,6.536806648974562,10.0,0.87587804,1.729,-0.5006723283240715,1.3411202,0.7021693,94.34138,0.009235318,0.4606356,0.17932843,7.318685550879702,10.0,0.49431142,2.873,-0.0478086303871161,1.0292504,0.97128755,6.5980783,0.0698136,0.41063693,0.18024307,7.308571559015032,10.0,0.4484531,2.778,0.0801366020363257,0.9518291,1.0492275,5.1903863,0.07911492,0.12872747,0.08970223,6.536806848445307,2.678,0.15689883,1.729,0.5006719079763609,0.7021696,1.34112,2.0593805,0.06250787
hhi_26.ply,31.835300539581493,17.76650790501416,7.242263262394845,0.4562024449402515,4.840376600158336,5.907181605582717,-3.985427384889866,6.097376032874328,6.570682404322738,0.11809055,0.049913306,7.135579557114331,10.0,0.12820573,2.519,0.1525570816734098,0.9083049,1.0951875,5.597556,0.021096805,0.78480244,0.11327376,6.839742997198026,10.0,0.79293483,2.0460000000000003,-0.325797289915031,1.2116954,0.80440915,48.002396,0.016349234,0.45337158,0.17527269,7.299200034749138,10.0,0.48607224,2.89,-0.0572591509431829,1.0350695,0.96567833,6.6908455,0.06775998,0.33143085,0.16820946,7.237516335871711,10.0,0.37167293,2.806,0.1614167054126657,0.9039468,1.0999861,3.8822718,0.08537034,0.21519758,0.11327376,6.83974375542253,10.0,0.24318907,2.0460000000000003,0.3257970991987473,0.80440927,1.2116953,3.6092508,0.0596239
hhi_27.ply,31.838377670426507,17.771170003386946,7.241470224286517,0.4589816674531334,4.840530636718443,5.927742220659789,-3.979981781422972,6.103676764414908,6.57644730575671,0.14247966,0.05048059,7.169356647393031,10.0,0.15115798,2.508,0.0627294830069749,0.96186954,1.0387421,7.966327,0.01788524,0.7287582,0.12418039,6.958756830378432,10.0,0.7392627,2.204,-0.2490371710623613,1.1591452,0.85025793,34.439915,0.021160278,0.4258735,0.16904017,7.300109095906237,10.0,0.4581951,2.846,-0.0346642258666145,1.0212018,0.97914636,6.347205,0.06709622,0.30288473,0.15662678,7.188861351342213,10.0,0.3409854,2.662,0.1878644786704022,0.8881642,1.1172519,3.7395897,0.0809941,0.27124178,0.12418039,6.958757621835441,10.0,0.29831666,2.204,0.2490371710623613,0.85025793,1.1591452,4.770988,0.05685233
hhi_28.ply,31.793978919023413,17.756011386207806,7.237217236143682,0.4612968711149213,4.848156041240442,5.928701021931673,-3.983510801539496,6.102694010245346,6.573742908201798,0.14375307,0.050583962,7.1597658769212815,10.0,0.15239313,2.483,0.0601477416068115,0.9633896,1.0371622,8.076264,0.01779945,0.7256813,0.12491542,6.930498774936969,10.0,0.73635393,2.18,-0.247617642494835,1.1584301,0.8509613,33.74906,0.021502266,0.42422342,0.16855174,7.301752005410812,10.0,0.4564812,2.857,-0.0301338072073718,1.0183945,0.9818457,6.3346815,0.06696839,0.30145782,0.15644327,7.172456146587729,10.0,0.33963394,2.673,0.1872972081019113,0.888484,1.1168051,3.7131402,0.081186764,0.2743187,0.12491541,6.930497987768677,10.0,0.30142087,2.18,0.2476175944926866,0.8509614,1.1584301,4.822593,0.056881987
hhi_29.ply,31.87367313019622,17.772041929116018,7.232735566195219,0.4725207894459648,4.875539362315196,5.905020047226815,-3.9597805223552807,6.130477725750337,6.588005412597988,0.14450286,0.05050748,7.182089332576198,10.0,0.15307532,2.467,0.0555076765051016,0.9661867,1.0343066,8.18552,0.01765347,0.72364265,0.12510335,6.992114157762241,10.0,0.7343768,2.185,-0.2419790947006097,1.1546426,0.8542456,33.45918,0.02162763,0.42187387,0.16790359,7.2971608184864625,10.0,0.4540582,2.763,-0.0293556254050305,1.0179626,0.982269,6.3132076,0.06682401,0.30176875,0.15566121,7.199428270049576,10.0,0.33955047,2.582,0.1910723013431237,0.88606346,1.1196412,3.7583094,0.080293745,0.27635738,0.12510335,6.992127223510246,10.0,0.3033547,2.185,0.2419788066202561,0.85424584,1.1546425,4.8798795,0.056632012
hhi_3.ply,30.909035997494566,17.723998934368222,5.538940975896172,0.463059276537843,4.879668261353029,5.058924078253955,-4.044114285573558,6.1625321735041405,5.369783309631896,0.05675873,0.026599124,5.056021224050389,10.0,0.062682256,1.139,0.0238526742203133,0.98311394,1.0158385,4.553359,0.012465244,0.8960456,0.053083252,4.898068865161309,10.0,0.8976166,1.2,-0.1191671239206686,1.0789918,0.9172898,284.9354,0.0031447324,0.29593268,0.14464536,5.34093232213157,10.0,0.32939088,2.902,0.0030301198430148,0.998091,1.001762,4.185795,0.070699275,0.600113,0.14744881,5.319843564571178,10.0,0.61796165,2.21,0.0784980325862262,0.95156235,1.0488988,16.564743,0.036228325,0.103954405,0.05308325,4.898068865161309,10.0,0.11672335,1.2,0.1191664211053575,0.9172904,1.0789914,3.835059,0.02710634
hhi_30.ply,31.83287781002932,17.764023435523843,7.242154783399083,0.4567024139443622,4.8458985161295,5.905509096872358,-3.986390071515617,6.10031483004361,6.571355786675551,0.034742966,0.02737015,6.26109642938883,1.761,0.044228926,1.48,0.5982995303323158,0.6440885,1.4254318,1.6113133,0.021561895,0.9418365,0.050497886,5.787182198651907,10.0,0.9431892,1.234,-0.6509874101346949,1.4814782,0.6030957,347.86047,0.002707512,0.42765734,0.17423134,7.290703999868235,10.0,0.4617871,2.748,-0.0009583040524701,1.0005842,0.99941856,6.0247607,0.07098328,0.5141791,0.1736348,7.27534803760711,10.0,0.5427054,2.646,0.0094804147318458,0.9942399,1.0058062,8.769116,0.058635224,0.058163553,0.050497886,5.78718232574692,1.363,0.07702618,1.234,0.650986703346968,0.6030963,1.4814779,1.3266488,0.04384246
hhi_31.ply,31.83287781002932,17.764023435523843,7.242154783399083,0.4567024139443622,4.8458985161295,5.905509096872358,-3.986390071515617,6.10031483004361,6.571355786675551,0.08818704,0.04714789,7.0325352220765245,10.0,0.09999938,2.45,0.3032196325305011,0.82149017,1.1938332,3.4985297,0.025206884,0.84473944,0.09855993,6.644915801506326,10.0,0.85046977,1.866,-0.4380301324893567,1.2924788,0.7389563,73.45904,0.011499463,0.45593184,0.17830293,7.301261456907018,10.0,0.48955664,2.882,-0.0472667385371222,1.0289223,0.9716294,6.538579,0.06972949,0.38880762,0.17835361,7.293551112993933,10.0,0.42776316,2.801,0.0976897265475035,0.9414238,1.0600829,4.7523265,0.08181416,0.15526056,0.09855993,6.644916134436591,4.3870000000000005,0.18390185,1.866,0.4380301324893567,0.7389563,1.2924788,2.481544,0.06256611
hhi_32.ply,31.83287781002932,17.764023435523843,7.242154783399083,0.4567024139443622,4.8458985161295,5.905509096872358,-3.986390071515617,6.10031483004361,6.571355786675551,0.13199748,0.05025808,7.160017969622863,10.0,0.14124165,2.501,0.0994262481514026,0.93978536,1.0616577,6.897949,0.019135758,0.75391096,0.119248725,6.9016413348124805,10.0,0.7632836,2.123,-0.2817845879590762,1.1813934,0.83053327,39.969902,0.018861966,0.4408258,0.1722166,7.29607928749915,10.0,0.47327146,2.865,-0.0478819605199696,1.029305,0.97124153,6.5521607,0.06727946,0.31308517,0.16190489,7.201738100269614,10.0,0.35247055,2.742,0.1819258403779414,0.89184934,1.1131823,3.7394311,0.08372534,0.24608906,0.11924873,6.90164107790981,10.0,0.27345943,2.123,0.2817843964791175,0.83053327,1.1813931,4.258705,0.057784952
hhi_33.ply,31.83287781002932,17.764023435523843,7.242154783399083,0.4567024139443622,4.8458985161295,5.905509096872358,-3.986390071515617,6.10031483004361,6.571355786675551,0.14636263,0.050774585,7.17356890864761,10.0,0.15491958,2.493,0.0466187286480547,0.971582,1.028741,8.309371,0.017614165,0.7186932,0.12638782,6.985604969239975,10.0,0.7297216,2.205,-0.2351456419673442,1.1500212,0.8583773,32.33531,0.022226267,0.41707966,0.16714492,7.284672218041959,10.0,0.44932488,2.823,-0.023226382363667,1.0141829,0.9859873,6.2266164,0.06698336,0.30161345,0.15576982,7.158217371733288,10.0,0.33946264,2.654,0.1862245618622085,0.8890134,1.1161559,3.749171,0.08044804,0.28130686,0.12638782,6.985606114179596,10.0,0.3083949,2.205,0.2351450172156144,0.8583777,1.1500208,4.9539385,0.05678449
hhi_34.ply,31.83287781002932,17.764023435523843,7.242154783399083,0.4567024139443622,4.8458985161295,5.905509096872358,-3.986390071515617,6.10031483004361,6.571355786675551,0.1475947,0.051055342,7.16868965919782,10.0,0.15617567,2.514,0.0406875382785784,0.9751963,1.0250471,8.357178,0.017660828,0.71525127,0.12753473,6.978281113201705,10.0,0.72653246,2.227,-0.2291381291027926,1.1459122,0.86200213,31.452908,0.022740385,0.41347146,0.16657789,7.283603306845541,10.0,0.4457654,2.826,-0.0179680692248224,1.0109606,0.98915,6.16108,0.067110226,0.3017798,0.15570587,7.157095033283855,10.0,0.3395811,2.669,0.1838212229670244,0.89046836,1.1145787,3.756391,0.0803377,0.2847488,0.12753473,6.978281710991134,10.0,0.31200475,2.227,0.2291374075169879,0.86200255,1.1459117,4.9850254,0.057120834
hhi_35.ply,31.83287781002932,17.764023435523843,7.242154783399083,0.4567024139443622,4.8458985161295,5.905509096872358,-3.986390071515617,6.10031483004361,6.571355786675551,0.14836283,0.051308423,7.185312147440001,10.0,0.15698433,2.528,0.0370400658032993,0.977412,1.0227723,8.361292,0.017744007,0.7127927,0.12849791,7.003890835311292,10.0,0.7242825,2.243,-0.2252665844473662,1.1432267,0.864312,30.77052,0.023164794,0.4095295,0.16570179,7.268961237976591,10.0,0.44178218,2.794,-0.013456521783634,1.0082147,0.99186665,6.108246,0.06704535,0.3032632,0.15571244,7.186564851404118,10.0,0.34090307,2.652,0.1814552065555648,0.8917712,1.1131097,3.793091,0.079951465,0.28720725,0.12849791,7.003891367517368,10.0,0.3146422,2.243,0.2252671621264498,0.86431164,1.1432271,4.995732,0.057490524
hhi_36.ply,31.83976514542223,17.77077592327577,7.228316569398368,0.4723820708973685,5.067881983945456,5.909558019182905,-3.977975133219803,6.270316469359293,6.367696873151322,0.034769677,0.027432468,6.285273224852511,1.754,0.044288486,1.48,0.5993219383743065,0.6437449,1.4264234,1.6064678,0.021643557,0.9417746,0.050613396,5.814262857546462,10.0,0.94313383,1.237,-0.6519467698712755,1.4822779,0.6030245,346.22903,0.0027200913,0.42753503,0.17436457,7.277666062323318,10.0,0.46172413,2.748,-0.001060176227399,1.0006465,0.99935687,6.0121174,0.07111222,0.51423967,0.17374471,7.2708914446587505,10.0,0.5427979,2.65,0.008778154148727,0.99466634,1.0053746,8.760089,0.058702566,0.058225285,0.050613396,5.814263187885826,1.359,0.077148534,1.237,0.6519474769995038,0.6030226,1.4822769,1.3234051,0.04399657
hhi_37.ply,32.00315101591149,17.93667322392032,7.22387667025532,0.7839287517006092,8.697599011722772,6.111416851746413,-3.793033569898563,9.392576496434994,6.439245833713586,0.08831036,0.047036435,7.0257806392950855,10.0,0.1000557,2.457,0.3026578861932842,0.8218939,1.1934534,3.524967,0.025052818,0.84452987,0.09835006,6.637013505957111,10.0,0.8502373,1.873,-0.435805741677158,1.2905657,0.74010825,73.73629,0.011453383,0.4559912,0.17822717,7.306935634398829,10.0,0.48958436,2.852,-0.0455349977150013,1.027862,0.97262627,6.545842,0.06966119,0.38853866,0.17805606,7.299206397755909,10.0,0.4273947,2.783,0.0962439576726276,0.9422526,1.0592121,4.761628,0.08159786,0.15547013,0.09835006,6.637014031792751,4.498,0.18396655,1.873,0.435805741677158,0.74010825,1.2905657,2.4988787,0.06221596
