name,mos,dataset
banana_gsigma_2_tsigma_32.ply,0.3134629453999999,WPC
banana_gsigma_2_tsigma_8.ply,0.5075512514,WPC
banana_gsigma_4_tsigma_16.ply,0.2701710822,WPC
banana_gsigma_4_tsigma_32.ply,0.2338349673999999,WPC
banana_gsigma_4_tsigma_8.ply,0.3197703196999999,WPC
banana_level_7.ply,0.07109028314,WPC
banana_level_8.ply,0.2308348257,WPC
banana_level_9.ply,0.8949153986999999,WPC
banana_pqs_1_qs_16_rounded.ply,0.8292557282,WPC
banana_pqs_1_qs_32_rounded.ply,0.7810954900999999,WPC
banana_pqs_1_qs_48_rounded.ply,0.6189404966000001,WPC
banana_pqs_1_qs_64_rounded.ply,0.4001541846,WPC
banana_tsl_4_tqs_128.ply,0.5249538462000001,WPC
banana_tsl_4_tqs_256.ply,0.3418431286,WPC
banana_tsl_4_tqs_512.ply,0.2994302564,WPC
banana_tsl_4_tqs_64.ply,0.5412092417000001,WPC
banana_tsl_6_tqs_128.ply,0.799250077,WPC
banana_tsl_6_tqs_256.ply,0.6162952635,WPC
banana_tsl_6_tqs_512.ply,0.3585265105,WPC
banana_tsl_6_tqs_64.ply,0.8318362987000001,WPC
banana_tsl_8_tqs_128.ply,0.8614465436000001,WPC
banana_tsl_8_tqs_256.ply,0.6190144929,WPC
banana_tsl_8_tqs_512.ply,0.3896808477,WPC
banana_tsl_8_tqs_64.ply,0.8462807112,WPC
biscuits_gQP_1_tQP_1.ply,0.8064772987000001,WPC
biscuits_gQP_1_tQP_2.ply,0.6966364063,WPC
biscuits_gQP_1_tQP_3.ply,0.5529057762,WPC
biscuits_gQP_2_tQP_1.ply,0.6813405141,WPC
biscuits_gQP_2_tQP_2.ply,0.6529075052000001,WPC
biscuits_gQP_2_tQP_3.ply,0.531133493,WPC
biscuits_gQP_3_tQP_1.ply,0.6714806686999999,WPC
biscuits_gQP_3_tQP_2.ply,0.5419129873,WPC
biscuits_gQP_3_tQP_3.ply,0.4567685542,WPC
biscuits_gsigma_0_tsigma_16.ply,0.7089991405,WPC
biscuits_gsigma_0_tsigma_32.ply,0.4047262999,WPC
biscuits_gsigma_0_tsigma_8.ply,0.8228266671,WPC
biscuits_gsigma_2_tsigma_16.ply,0.5554540274,WPC
biscuits_gsigma_2_tsigma_32.ply,0.3785852516,WPC
biscuits_gsigma_2_tsigma_8.ply,0.6093076647,WPC
biscuits_gsigma_4_tsigma_16.ply,0.431335575,WPC
biscuits_gsigma_4_tsigma_32.ply,0.2537935374,WPC
biscuits_gsigma_4_tsigma_8.ply,0.4658815205,WPC
biscuits_level_7.ply,0.06910472714,WPC
biscuits_level_8.ply,0.2607829319,WPC
biscuits_level_9.ply,0.7890662046,WPC
biscuits_pqs_1_qs_16_rounded.ply,0.8508186966,WPC
biscuits_pqs_1_qs_32_rounded.ply,0.7444788099,WPC
biscuits_pqs_1_qs_48_rounded.ply,0.4020381716,WPC
biscuits_pqs_1_qs_64_rounded.ply,0.2403115801999999,WPC
biscuits_tsl_4_tqs_128.ply,0.2056426096,WPC
biscuits_tsl_4_tqs_256.ply,0.1738710508,WPC
biscuits_tsl_4_tqs_512.ply,0.1129893962999999,WPC
biscuits_tsl_4_tqs_64.ply,0.1804515443,WPC
biscuits_tsl_6_tqs_128.ply,0.6895568290999999,WPC
biscuits_tsl_6_tqs_256.ply,0.4684884777,WPC
biscuits_tsl_6_tqs_512.ply,0.2749479604,WPC
biscuits_tsl_6_tqs_64.ply,0.8300914582,WPC
biscuits_tsl_8_tqs_128.ply,0.711781634,WPC
biscuits_tsl_8_tqs_256.ply,0.5055768239999999,WPC
biscuits_tsl_8_tqs_512.ply,0.2426462774,WPC
biscuits_tsl_8_tqs_64.ply,0.8160694704,WPC
cake_gQP_1_tQP_1.ply,0.8020526501999999,WPC
cake_gQP_1_tQP_2.ply,0.7192097572999999,WPC
cake_gQP_1_tQP_3.ply,0.5338313209,WPC
cake_gQP_2_tQP_1.ply,0.5579723355,WPC
cake_gQP_2_tQP_2.ply,0.5111284661,WPC
cake_gQP_2_tQP_3.ply,0.4940907712,WPC
cake_gQP_3_tQP_1.ply,0.2703674282,WPC
cake_gQP_3_tQP_2.ply,0.2593804334,WPC
cake_gQP_3_tQP_3.ply,0.2563802684,WPC
cake_gsigma_0_tsigma_16.ply,0.6848543238000001,WPC
cake_gsigma_0_tsigma_32.ply,0.4428105150999999,WPC
cake_gsigma_0_tsigma_8.ply,0.823590312,WPC
cake_gsigma_2_tsigma_16.ply,0.5868613346,WPC
cake_gsigma_2_tsigma_32.ply,0.4058216880999999,WPC
cake_gsigma_2_tsigma_8.ply,0.6714183949,WPC
cake_gsigma_4_tsigma_16.ply,0.4500850006,WPC
cake_gsigma_4_tsigma_32.ply,0.3358645616,WPC
cake_gsigma_4_tsigma_8.ply,0.5002089902,WPC
cake_level_7.ply,0.07770366309,WPC
cake_level_8.ply,0.1708593154,WPC
cake_level_9.ply,0.6434512166999999,WPC
cake_pqs_1_qs_16_rounded.ply,0.9078201527,WPC
cake_pqs_1_qs_32_rounded.ply,0.6231185039,WPC
cake_pqs_1_qs_48_rounded.ply,0.3456216851,WPC
cake_pqs_1_qs_64_rounded.ply,0.2485902515,WPC
cake_tsl_4_tqs_128.ply,0.7141920062,WPC
cake_tsl_4_tqs_256.ply,0.5306015189,WPC
cake_tsl_4_tqs_512.ply,0.2154060176,WPC
cake_tsl_4_tqs_64.ply,0.8376018893,WPC
cake_tsl_6_tqs_128.ply,0.7974237911000001,WPC
cake_tsl_6_tqs_256.ply,0.5150226832,WPC
cake_tsl_6_tqs_512.ply,0.2739548212,WPC
cake_tsl_6_tqs_64.ply,0.8275849407,WPC
cake_tsl_8_tqs_128.ply,0.8319207028,WPC
cake_tsl_8_tqs_256.ply,0.6214575182000001,WPC
cake_tsl_8_tqs_512.ply,0.3296552511,WPC
cake_tsl_8_tqs_64.ply,0.9065408252,WPC
cauliflower_gQP_1_tQP_1.ply,0.8762483924,WPC
cauliflower_gQP_1_tQP_2.ply,0.6993401821,WPC
cauliflower_gQP_1_tQP_3.ply,0.5586648008,WPC
cauliflower_gQP_2_tQP_1.ply,0.7764006480000001,WPC
cauliflower_gQP_2_tQP_2.ply,0.6172646927000001,WPC
cauliflower_gQP_2_tQP_3.ply,0.5022284116,WPC
cauliflower_gQP_3_tQP_1.ply,0.3447364814,WPC
cauliflower_gQP_3_tQP_2.ply,0.2741161955,WPC
cauliflower_gQP_3_tQP_3.ply,0.3023139756999999,WPC
cauliflower_gsigma_0_tsigma_16.ply,0.5742510381,WPC
cauliflower_gsigma_0_tsigma_32.ply,0.4019071722999999,WPC
cauliflower_gsigma_0_tsigma_8.ply,0.7776226833,WPC
cauliflower_gsigma_2_tsigma_16.ply,0.5313171916999999,WPC
cauliflower_gsigma_2_tsigma_32.ply,0.3136818616,WPC
cauliflower_gsigma_2_tsigma_8.ply,0.641622967,WPC
cauliflower_gsigma_4_tsigma_16.ply,0.4440470160999999,WPC
cauliflower_gsigma_4_tsigma_32.ply,0.2732584159,WPC
cauliflower_gsigma_4_tsigma_8.ply,0.4785717299,WPC
cauliflower_level_7.ply,0.08793459623,WPC
cauliflower_level_8.ply,0.1603060304,WPC
cauliflower_level_9.ply,0.7468114941999999,WPC
cauliflower_pqs_1_qs_16_rounded.ply,0.9003846163999999,WPC
cauliflower_pqs_1_qs_32_rounded.ply,0.6372945614000001,WPC
cauliflower_pqs_1_qs_48_rounded.ply,0.2707846018,WPC
cauliflower_pqs_1_qs_64_rounded.ply,0.1440334861,WPC
cauliflower_tsl_4_tqs_128.ply,0.4218869294,WPC
cauliflower_tsl_4_tqs_256.ply,0.3313006869,WPC
cauliflower_tsl_4_tqs_512.ply,0.266104176,WPC
cauliflower_tsl_4_tqs_64.ply,0.6190399729,WPC
cauliflower_tsl_6_tqs_128.ply,0.6427065355,WPC
cauliflower_tsl_6_tqs_256.ply,0.4186633972,WPC
cauliflower_tsl_6_tqs_512.ply,0.2974216566,WPC
cauliflower_tsl_6_tqs_64.ply,0.7553395733000001,WPC
cauliflower_tsl_8_tqs_128.ply,0.7976526676,WPC
cauliflower_tsl_8_tqs_256.ply,0.4398790896,WPC
cauliflower_tsl_8_tqs_512.ply,0.2774439609,WPC
cauliflower_tsl_8_tqs_64.ply,0.9285136908,WPC
flowerpot_gQP_1_tQP_1.ply,0.779924891,WPC
flowerpot_gQP_1_tQP_2.ply,0.7082967664,WPC
flowerpot_gQP_1_tQP_3.ply,0.5633702042000001,WPC
flowerpot_gQP_2_tQP_1.ply,0.6147860246,WPC
flowerpot_gQP_2_tQP_2.ply,0.5435333863,WPC
flowerpot_gQP_2_tQP_3.ply,0.3797715453,WPC
flowerpot_gQP_3_tQP_1.ply,0.3083918671,WPC
flowerpot_gQP_3_tQP_2.ply,0.2831674627,WPC
flowerpot_gQP_3_tQP_3.ply,0.3317403326,WPC
flowerpot_gsigma_0_tsigma_16.ply,0.6272356697,WPC
flowerpot_gsigma_0_tsigma_32.ply,0.4192492394,WPC
flowerpot_gsigma_0_tsigma_8.ply,0.8432262699,WPC
flowerpot_gsigma_2_tsigma_16.ply,0.4568188406,WPC
flowerpot_gsigma_2_tsigma_32.ply,0.3211130646,WPC
flowerpot_gsigma_2_tsigma_8.ply,0.5412593121,WPC
flowerpot_gsigma_4_tsigma_16.ply,0.4192953214,WPC
flowerpot_gsigma_4_tsigma_32.ply,0.3013147384,WPC
flowerpot_gsigma_4_tsigma_8.ply,0.4383704173,WPC
flowerpot_level_7.ply,0.1173484953,WPC
flowerpot_level_8.ply,0.1774699624,WPC
flowerpot_level_9.ply,0.5262549563000001,WPC
flowerpot_pqs_1_qs_16_rounded.ply,0.9133270127,WPC
flowerpot_pqs_1_qs_32_rounded.ply,0.7440304247,WPC
flowerpot_pqs_1_qs_48_rounded.ply,0.5157107457,WPC
flowerpot_pqs_1_qs_64_rounded.ply,0.2774273204,WPC
flowerpot_tsl_4_tqs_128.ply,0.04548071475,WPC
flowerpot_tsl_4_tqs_256.ply,0.09016393772,WPC
flowerpot_tsl_4_tqs_512.ply,0.09018618048,WPC
flowerpot_tsl_4_tqs_64.ply,0.08191728357,WPC
flowerpot_tsl_6_tqs_128.ply,0.6156948953,WPC
flowerpot_tsl_6_tqs_256.ply,0.3844130143,WPC
flowerpot_tsl_6_tqs_512.ply,0.2499414861,WPC
flowerpot_tsl_6_tqs_64.ply,0.7241894136,WPC
flowerpot_tsl_8_tqs_128.ply,0.7626218224,WPC
flowerpot_tsl_8_tqs_256.ply,0.503957702,WPC
flowerpot_tsl_8_tqs_512.ply,0.312096695,WPC
flowerpot_tsl_8_tqs_64.ply,0.9169369146,WPC
glasses_case_gQP_1_tQP_1.ply,0.795227268,WPC
glasses_case_gQP_1_tQP_2.ply,0.7573406854,WPC
glasses_case_gQP_1_tQP_3.ply,0.5200352380000001,WPC
glasses_case_gQP_2_tQP_1.ply,0.6026589689,WPC
glasses_case_gQP_2_tQP_2.ply,0.563976326,WPC
glasses_case_gQP_2_tQP_3.ply,0.4198232603,WPC
glasses_case_gQP_3_tQP_1.ply,0.2777453965999999,WPC
glasses_case_gQP_3_tQP_2.ply,0.2948230096,WPC
glasses_case_gQP_3_tQP_3.ply,0.2814483738,WPC
glasses_case_gsigma_0_tsigma_16.ply,0.7822695922,WPC
glasses_case_gsigma_0_tsigma_32.ply,0.5746174075,WPC
glasses_case_gsigma_0_tsigma_8.ply,0.8999496763,WPC
glasses_case_gsigma_2_tsigma_16.ply,0.4396125739,WPC
glasses_case_gsigma_2_tsigma_32.ply,0.3233984357,WPC
glasses_case_gsigma_2_tsigma_8.ply,0.4295205493,WPC
glasses_case_gsigma_4_tsigma_16.ply,0.2153502251,WPC
glasses_case_gsigma_4_tsigma_32.ply,0.2668705973999999,WPC
glasses_case_gsigma_4_tsigma_8.ply,0.2229518506999999,WPC
glasses_case_level_7.ply,0.1070325612,WPC
glasses_case_level_8.ply,0.1903975259,WPC
glasses_case_level_9.ply,0.6924813673,WPC
glasses_case_pqs_1_qs_16_rounded.ply,0.9000909084,WPC
glasses_case_pqs_1_qs_32_rounded.ply,0.8517535619000001,WPC
glasses_case_pqs_1_qs_48_rounded.ply,0.6924420872,WPC
glasses_case_pqs_1_qs_64_rounded.ply,0.5061958082,WPC
glasses_case_tsl_4_tqs_128.ply,0.7324135477,WPC
glasses_case_tsl_4_tqs_256.ply,0.5466142653,WPC
glasses_case_tsl_4_tqs_512.ply,0.2810649938,WPC
glasses_case_tsl_4_tqs_64.ply,0.8104599946000001,WPC
glasses_case_tsl_6_tqs_128.ply,0.5489596744,WPC
glasses_case_tsl_6_tqs_256.ply,0.3591425495,WPC
glasses_case_tsl_6_tqs_512.ply,0.2388538209,WPC
glasses_case_tsl_6_tqs_64.ply,0.5378676569,WPC
glasses_case_tsl_8_tqs_128.ply,0.7789721036999999,WPC
glasses_case_tsl_8_tqs_256.ply,0.5266644107,WPC
glasses_case_tsl_8_tqs_512.ply,0.3349483615999999,WPC
glasses_case_tsl_8_tqs_64.ply,0.7949317365,WPC
honeydew_melon_gQP_1_tQP_1.ply,0.8552765533,WPC
honeydew_melon_gQP_1_tQP_2.ply,0.7417353138999999,WPC
honeydew_melon_gQP_1_tQP_3.ply,0.5812105658,WPC
honeydew_melon_gQP_2_tQP_1.ply,0.6327436376,WPC
honeydew_melon_gQP_2_tQP_2.ply,0.6244898754,WPC
honeydew_melon_gQP_2_tQP_3.ply,0.4744246097,WPC
honeydew_melon_gQP_3_tQP_1.ply,0.4608520633,WPC
honeydew_melon_gQP_3_tQP_2.ply,0.4596369786,WPC
honeydew_melon_gQP_3_tQP_3.ply,0.3960295452,WPC
honeydew_melon_gsigma_0_tsigma_16.ply,0.7957471034,WPC
honeydew_melon_gsigma_0_tsigma_32.ply,0.4684073251,WPC
honeydew_melon_gsigma_0_tsigma_8.ply,0.9266246004,WPC
honeydew_melon_gsigma_2_tsigma_16.ply,0.5485708373,WPC
honeydew_melon_gsigma_2_tsigma_32.ply,0.3028857854,WPC
honeydew_melon_gsigma_2_tsigma_8.ply,0.6539565957000001,WPC
honeydew_melon_gsigma_4_tsigma_16.ply,0.4480889224,WPC
honeydew_melon_gsigma_4_tsigma_32.ply,0.3101073402,WPC
honeydew_melon_gsigma_4_tsigma_8.ply,0.4017866933,WPC
honeydew_melon_level_7.ply,0.05739747099,WPC
honeydew_melon_level_8.ply,0.205582786,WPC
honeydew_melon_level_9.ply,0.8762268458,WPC
honeydew_melon_pqs_1_qs_16_rounded.ply,0.8833736389000001,WPC
honeydew_melon_pqs_1_qs_32_rounded.ply,0.7817302378,WPC
honeydew_melon_pqs_1_qs_48_rounded.ply,0.6213609636999999,WPC
honeydew_melon_pqs_1_qs_64_rounded.ply,0.3017348313,WPC
honeydew_melon_tsl_4_tqs_128.ply,0.4263010540999999,WPC
honeydew_melon_tsl_4_tqs_256.ply,0.2591631271,WPC
honeydew_melon_tsl_4_tqs_512.ply,0.1083065115,WPC
honeydew_melon_tsl_4_tqs_64.ply,0.4965916531,WPC
honeydew_melon_tsl_6_tqs_128.ply,0.5289687637,WPC
honeydew_melon_tsl_6_tqs_256.ply,0.3559875651,WPC
honeydew_melon_tsl_6_tqs_512.ply,0.1390621355,WPC
honeydew_melon_tsl_8_tqs_128.ply,0.8135073792,WPC
honeydew_melon_tsl_8_tqs_256.ply,0.4171858667,WPC
honeydew_melon_tsl_8_tqs_512.ply,0.1429429985,WPC
honeydew_melon_tsl_8_tqs_64.ply,0.880734534,WPC
house_gQP_1_tQP_1.ply,0.9222795336,WPC
house_gQP_1_tQP_2.ply,0.7065323091000001,WPC
house_gQP_1_tQP_3.ply,0.3825820985,WPC
house_gQP_2_tQP_1.ply,0.7445270788,WPC
house_gQP_2_tQP_2.ply,0.6306019202,WPC
house_gQP_2_tQP_3.ply,0.4079004677,WPC
house_gQP_3_tQP_1.ply,0.4063937374,WPC
house_gQP_3_tQP_2.ply,0.3712616089,WPC
house_gQP_3_tQP_3.ply,0.2922124359,WPC
house_gsigma_0_tsigma_16.ply,0.6980583941999999,WPC
house_gsigma_0_tsigma_32.ply,0.4893321579,WPC
house_gsigma_0_tsigma_8.ply,0.9017113564,WPC
house_gsigma_2_tsigma_16.ply,0.4630083599,WPC
house_gsigma_2_tsigma_32.ply,0.3486645876,WPC
house_gsigma_2_tsigma_8.ply,0.4868141210999999,WPC
house_gsigma_4_tsigma_16.ply,0.2989754144,WPC
house_gsigma_4_tsigma_32.ply,0.1938454228999999,WPC
house_gsigma_4_tsigma_8.ply,0.3568854777,WPC
house_level_7.ply,0.02953877424,WPC
house_level_8.ply,0.1594446242,WPC
house_level_9.ply,0.6369121032,WPC
house_pqs_1_qs_16_rounded.ply,0.88432011,WPC
house_pqs_1_qs_32_rounded.ply,0.7769216307000001,WPC
house_pqs_1_qs_48_rounded.ply,0.6806703004000001,WPC
house_pqs_1_qs_64_rounded.ply,0.5059385382,WPC
house_tsl_4_tqs_128.ply,0.5431101695,WPC
house_tsl_4_tqs_256.ply,0.3790143461,WPC
house_tsl_4_tqs_512.ply,0.2239643651,WPC
house_tsl_4_tqs_64.ply,0.6509485808,WPC
house_tsl_6_tqs_128.ply,0.7535714520000001,WPC
house_tsl_6_tqs_256.ply,0.4298648413,WPC
house_tsl_6_tqs_512.ply,0.2658473454,WPC
house_tsl_6_tqs_64.ply,0.8477302695,WPC
house_tsl_8_tqs_128.ply,0.8024781187000001,WPC
house_tsl_8_tqs_256.ply,0.5260120652,WPC
house_tsl_8_tqs_512.ply,0.2760330842,WPC
house_tsl_8_tqs_64.ply,0.8678843430000001,WPC
litchi_gQP_1_tQP_1.ply,0.8382459715999999,WPC
litchi_gQP_1_tQP_2.ply,0.7371644829999999,WPC
litchi_gQP_1_tQP_3.ply,0.5929219253,WPC
litchi_gQP_2_tQP_1.ply,0.6208415891,WPC
litchi_gQP_2_tQP_2.ply,0.4946809496,WPC
litchi_gQP_2_tQP_3.ply,0.408373808,WPC
litchi_gQP_3_tQP_1.ply,0.388157313,WPC
litchi_gQP_3_tQP_2.ply,0.4162178435999999,WPC
litchi_gQP_3_tQP_3.ply,0.2995124476,WPC
litchi_gsigma_0_tsigma_16.ply,0.7899324726,WPC
litchi_gsigma_0_tsigma_32.ply,0.4075832148,WPC
litchi_gsigma_0_tsigma_8.ply,0.925519659,WPC
litchi_gsigma_2_tsigma_16.ply,0.5546141956,WPC
litchi_gsigma_2_tsigma_32.ply,0.3975588339,WPC
litchi_gsigma_2_tsigma_8.ply,0.6669196192,WPC
litchi_gsigma_4_tsigma_16.ply,0.4339649489,WPC
litchi_gsigma_4_tsigma_32.ply,0.3256601573,WPC
litchi_gsigma_4_tsigma_8.ply,0.3907952026,WPC
litchi_level_7.ply,0.02482748258,WPC
litchi_level_8.ply,0.2351904766999999,WPC
litchi_level_9.ply,0.8825654022,WPC
litchi_pqs_1_qs_16_rounded.ply,0.9059614947,WPC
litchi_pqs_1_qs_32_rounded.ply,0.7226469753000001,WPC
litchi_pqs_1_qs_48_rounded.ply,0.4315755648,WPC
litchi_pqs_1_qs_64_rounded.ply,0.3209673457,WPC
litchi_tsl_4_tqs_128.ply,0.3392753037,WPC
litchi_tsl_4_tqs_256.ply,0.2448177138999999,WPC
litchi_tsl_4_tqs_512.ply,0.1416383462,WPC
litchi_tsl_4_tqs_64.ply,0.4144995621999999,WPC
litchi_tsl_6_tqs_128.ply,0.6652326242,WPC
litchi_tsl_6_tqs_256.ply,0.3863096165,WPC
litchi_tsl_6_tqs_512.ply,0.2154700544,WPC
litchi_tsl_6_tqs_64.ply,0.7661593988,WPC
litchi_tsl_8_tqs_128.ply,0.7229047685000001,WPC
litchi_tsl_8_tqs_256.ply,0.5224182148,WPC
litchi_tsl_8_tqs_512.ply,0.2586577269,WPC
litchi_tsl_8_tqs_64.ply,0.8913485285,WPC
mushroom_gQP_1_tQP_1.ply,0.7773240747,WPC
mushroom_gQP_1_tQP_2.ply,0.4361266042,WPC
mushroom_gQP_1_tQP_3.ply,0.3681092275,WPC
mushroom_gQP_2_tQP_1.ply,0.6055695582,WPC
mushroom_gQP_2_tQP_2.ply,0.4637013719,WPC
mushroom_gQP_2_tQP_3.ply,0.3096539788999999,WPC
mushroom_gQP_3_tQP_1.ply,0.3004520696,WPC
mushroom_gQP_3_tQP_2.ply,0.2624890703,WPC
mushroom_gQP_3_tQP_3.ply,0.203048466,WPC
mushroom_gsigma_0_tsigma_16.ply,0.7509878823,WPC
mushroom_gsigma_0_tsigma_32.ply,0.4935994386,WPC
mushroom_gsigma_0_tsigma_8.ply,0.9430498452,WPC
mushroom_gsigma_2_tsigma_16.ply,0.4654985717,WPC
mushroom_gsigma_2_tsigma_32.ply,0.3848644541,WPC
mushroom_gsigma_2_tsigma_8.ply,0.53853365,WPC
mushroom_gsigma_4_tsigma_16.ply,0.3794959663,WPC
mushroom_gsigma_4_tsigma_32.ply,0.250118684,WPC
mushroom_gsigma_4_tsigma_8.ply,0.4344282972,WPC
mushroom_level_7.ply,0.03822951858,WPC
mushroom_level_8.ply,0.1484418465,WPC
mushroom_level_9.ply,0.6086093383,WPC
mushroom_pqs_1_qs_16_rounded.ply,0.8921731077,WPC
mushroom_pqs_1_qs_32_rounded.ply,0.6734013650999999,WPC
mushroom_pqs_1_qs_48_rounded.ply,0.4495037706,WPC
mushroom_pqs_1_qs_64_rounded.ply,0.3625293665,WPC
mushroom_tsl_4_tqs_128.ply,0.2511673039,WPC
mushroom_tsl_4_tqs_256.ply,0.2309139882999999,WPC
mushroom_tsl_4_tqs_512.ply,0.1551013445,WPC
mushroom_tsl_4_tqs_64.ply,0.3003413945,WPC
mushroom_tsl_6_tqs_128.ply,0.4806095734,WPC
mushroom_tsl_6_tqs_256.ply,0.3150071671,WPC
mushroom_tsl_6_tqs_512.ply,0.1943317801,WPC
mushroom_tsl_6_tqs_64.ply,0.6731096329,WPC
mushroom_tsl_8_tqs_128.ply,0.6767772932,WPC
mushroom_tsl_8_tqs_256.ply,0.4049803148,WPC
mushroom_tsl_8_tqs_512.ply,0.2502467546,WPC
mushroom_tsl_8_tqs_64.ply,0.8827427314,WPC
pen_container_gQP_1_tQP_1.ply,0.7352634804,WPC
pen_container_gQP_1_tQP_2.ply,0.7028884535000001,WPC
pen_container_gQP_1_tQP_3.ply,0.4653720777,WPC
pen_container_gQP_2_tQP_1.ply,0.5334469001,WPC
pen_container_gQP_2_tQP_2.ply,0.4433274306999999,WPC
pen_container_gQP_2_tQP_3.ply,0.4820411042,WPC
pen_container_gQP_3_tQP_1.ply,0.3330402412,WPC
pen_container_gQP_3_tQP_2.ply,0.4184397306,WPC
pen_container_gQP_3_tQP_3.ply,0.3129669103999999,WPC
pen_container_gsigma_0_tsigma_16.ply,0.7156783481,WPC
pen_container_gsigma_0_tsigma_32.ply,0.4696382835,WPC
pen_container_gsigma_0_tsigma_8.ply,0.8921398884,WPC
pen_container_gsigma_2_tsigma_16.ply,0.4252148539,WPC
pen_container_gsigma_2_tsigma_32.ply,0.3171810296,WPC
pen_container_gsigma_2_tsigma_8.ply,0.4960595948999999,WPC
pen_container_gsigma_4_tsigma_16.ply,0.2773032223,WPC
pen_container_gsigma_4_tsigma_32.ply,0.2676427729,WPC
pen_container_gsigma_4_tsigma_8.ply,0.3268372466,WPC
pen_container_level_7.ply,0.0280493552499999,WPC
pen_container_level_8.ply,0.2111616176,WPC
pen_container_level_9.ply,0.6983589159,WPC
pen_container_pqs_1_qs_16_rounded.ply,0.8999880847,WPC
pen_container_pqs_1_qs_32_rounded.ply,0.7686578197999999,WPC
pen_container_pqs_1_qs_48_rounded.ply,0.6520220123999999,WPC
pen_container_pqs_1_qs_64_rounded.ply,0.5448224583,WPC
pen_container_tsl_4_tqs_128.ply,0.1644390869,WPC
pen_container_tsl_4_tqs_256.ply,0.1593659647,WPC
pen_container_tsl_4_tqs_512.ply,0.1259679012,WPC
pen_container_tsl_4_tqs_64.ply,0.1641232279999999,WPC
pen_container_tsl_6_tqs_128.ply,0.6692772188,WPC
pen_container_tsl_6_tqs_256.ply,0.4138784241,WPC
pen_container_tsl_6_tqs_512.ply,0.252678055,WPC
pen_container_tsl_6_tqs_64.ply,0.8192204441,WPC
pen_container_tsl_8_tqs_128.ply,0.7720825479,WPC
pen_container_tsl_8_tqs_256.ply,0.5630186956,WPC
pen_container_tsl_8_tqs_512.ply,0.3314918481,WPC
pen_container_tsl_8_tqs_64.ply,0.8534021251999999,WPC
pineapple_gQP_1_tQP_1.ply,0.8061949084,WPC
pineapple_gQP_1_tQP_2.ply,0.634549413,WPC
pineapple_gQP_1_tQP_3.ply,0.460406663,WPC
pineapple_gQP_2_tQP_1.ply,0.6578228073,WPC
pineapple_gQP_2_tQP_2.ply,0.5005562483,WPC
pineapple_gQP_2_tQP_3.ply,0.3438091608,WPC
